y1,y11,y20amonto,y29_2b,sexo,region,esc,estrato,oficio1
1200000.0,,,,1,14,9.0,1420424,6.0
,,,,2,14,12.0,1420424,7.0
,,,,2,14,17.0,1420424,
,,,,1,14,,1420424,
1900000.0,,,,1,14,17.0,1420424,2.0
,,,,1,14,17.0,1420424,
,,,214296.0,2,14,11.0,1410314,
,,,214296.0,2,14,4.0,1410314,
250000.0,,,,2,14,12.0,1410314,5.0
,,,,1,14,14.0,1410314,
480000.0,,,,1,14,12.0,1410314,5.0
500000.0,,,,2,14,12.0,1410314,4.0
,,,,1,14,10.0,1410314,
,,,,1,14,,1410314,
,,,214296.0,2,14,6.0,1410314,
,,,,1,14,12.0,1410314,
,,,,1,14,,1410314,
600000.0,,,,1,14,12.0,1410314,5.0
,,,210000.0,2,14,6.0,1410314,
600000.0,,,,1,14,12.0,1410314,7.0
,,,,2,14,12.0,1410314,7.0
,,,,2,14,15.0,1410314,
,,,,2,14,13.0,1410314,
,,,,1,14,,1410314,
1000000.0,,,,2,14,19.0,1420314,2.0
,,,327000.0,2,14,17.0,1420314,
,,,214000.0,2,14,8.0,1420314,
,,,,1,14,12.0,1420314,
1200000.0,,,,2,14,16.0,1420314,2.0
,,,,2,14,15.0,1420314,
600000.0,,,,1,14,13.0,1420314,5.0
,,,,1,14,,1420314,
,,,,2,14,,1420314,
,,,340000.0,1,14,3.0,1410724,
,,,,2,14,8.0,1410724,
,,,,1,14,12.0,1410724,
,,,214000.0,2,14,0.0,1410724,
,,,250000.0,1,14,3.0,1410724,
,,,214296.0,2,14,3.0,1410724,
350000.0,,,240000.0,1,14,3.0,1410724,6.0
600000.0,,,,1,14,12.0,1410724,7.0
227000.0,,,,2,14,16.0,1410724,5.0
,,,,1,14,12.0,1410724,
500000.0,,,,1,14,15.0,1410724,5.0
600000.0,,,,2,14,12.0,1410724,9.0
,,,214296.0,1,14,9.0,1410724,
,,,,2,14,14.0,1410724,2.0
,,,,1,14,0.0,1410724,
,,,,1,14,,1410724,
,,,,2,14,,1410724,
,,,260000.0,1,14,9.0,1410724,
,,,,2,14,6.0,1410724,
405000.0,,,,1,14,10.0,1410724,6.0
750000.0,,,,1,14,8.0,1410724,6.0
,,,500000.0,2,14,12.0,1410112,
,,,,2,14,17.0,1410112,
,,,,2,14,12.0,1410112,5.0
400000.0,,,,1,14,12.0,1410112,7.0
,,,,2,14,16.0,1410112,
,,,,1,14,11.0,1410112,
,,21243.0,,2,14,,1410112,
,,,214296.0,2,14,6.0,1410112,
550000.0,,,,2,14,12.0,1410112,9.0
,,,,1,14,15.0,1410112,
600000.0,,,,2,14,12.0,1410112,5.0
2800000.0,,,,2,14,17.0,1410112,1.0
800000.0,,,,1,14,17.0,1410112,5.0
,,,214000.0,1,14,8.0,1420416,
,,,214000.0,2,14,16.0,1420416,
,,,,2,14,12.0,1420416,
,,,,1,14,18.0,1420416,5.0
1000000.0,,,,2,14,14.0,1420416,3.0
,,,,1,14,,1420416,
,,,,1,14,,1420416,
800000.0,,,240000.0,2,14,14.0,1410614,3.0
,,,500000.0,2,14,12.0,1410614,
,,,214296.0,2,14,8.0,1410614,
,,,214296.0,1,14,12.0,1410614,9.0
,,,,1,14,15.0,1410614,7.0
500000.0,,,220000.0,2,14,,1410614,5.0
600000.0,,,,1,14,12.0,1410112,2.0
200000.0,,,,2,14,15.0,1410112,2.0
,,,,1,14,,1410112,
,,,210000.0,1,14,3.0,1410112,7.0
,,,210000.0,2,14,3.0,1410112,
500000.0,,,,1,14,12.0,1410112,9.0
500000.0,,,,1,14,12.0,1410112,9.0
500000.0,,,,2,14,12.0,1410112,5.0
500000.0,,,,1,14,12.0,1410112,3.0
500000.0,,,,2,14,16.0,1410112,5.0
,,,,2,14,16.0,1410112,
,,,,2,14,15.0,1410112,
,,,,2,14,17.0,1410112,
1300000.0,,,,1,14,18.0,1410112,1.0
2000000.0,,,,2,14,19.0,1410112,2.0
,,,214296.0,1,14,3.0,1410112,
420000.0,,,,1,14,12.0,1410112,5.0
2300000.0,,,,2,14,16.0,1410112,2.0
700000.0,,,,1,14,14.0,1410112,3.0
,380000.0,,,1,14,17.0,1410112,
,,,,2,14,5.0,1410112,
,,,,1,14,12.0,1410112,9.0
620000.0,,,,1,14,17.0,1410112,9.0
415000.0,,,,2,14,17.0,1410112,9.0
,,,,2,14,14.0,1410112,
,,,,2,14,12.0,1410112,
,,,,1,14,9.0,1410112,
,,,214296.0,2,14,12.0,1410112,7.0
500000.0,,,,1,14,9.0,1410112,5.0
,,,214296.0,1,14,4.0,1410112,6.0
,,,,2,14,15.0,1410112,
100000.0,,,,1,14,6.0,1410824,6.0
,,,,1,14,8.0,1410824,
,,,,2,14,8.0,1410824,
,,,,1,14,,1410824,
,,,,2,14,12.0,1410824,
500000.0,,,,1,14,12.0,1410824,9.0
375000.0,,,,1,14,12.0,1410824,7.0
,,,,2,14,12.0,1410824,
,,,,1,14,11.0,1410824,
,,,,2,14,9.0,1410824,
,,,,2,14,3.0,1410511,
,,,,2,14,6.0,1410511,5.0
,,,,1,14,6.0,1410511,5.0
,,,,2,14,10.0,1410511,
,,21243.0,,1,14,12.0,1410511,
,,21243.0,,1,14,9.0,1410511,
,,21243.0,,1,14,,1410511,
,,21243.0,,2,14,,1410511,
450000.0,,,,2,14,10.0,1410511,9.0
,,,,1,14,11.0,1410511,
,,,,1,14,,1410511,
450000.0,,,,2,14,12.0,1410511,9.0
,,,,1,14,,1410511,
,,,,2,14,,1410511,
,100000.0,,,2,14,12.0,1410511,
,,,214296.0,2,14,6.0,1410511,
,,,,2,14,1.0,1410511,
,,,,1,14,9.0,1410511,
420000.0,,,,1,14,16.0,1410511,5.0
,,,,2,14,14.0,1410511,
500000.0,,,,1,14,12.0,1410511,6.0
,,21243.0,,1,14,,1410511,
,,,,2,14,,1410511,
,,,,2,14,,1410511,
360000.0,,,,2,14,10.0,1410113,9.0
,,,,2,14,12.0,1410113,
,,,,2,14,10.0,1410113,
,,,,2,14,,1410113,
1500000.0,,,,2,14,17.0,1410113,2.0
,,,,1,14,14.0,1410113,
1500000.0,,,,1,14,19.0,1410113,1.0
,,,500000.0,2,14,12.0,1410113,
,,,320000.0,1,14,4.0,1410113,
200000.0,,,,2,14,4.0,1410113,9.0
80000.0,,,,1,14,13.0,1410113,7.0
520000.0,,,,1,14,15.0,1410113,5.0
700000.0,,,300000.0,1,14,12.0,1410113,9.0
500000.0,,,,2,14,17.0,1410113,2.0
500000.0,,,,1,14,17.0,1410113,5.0
434000.0,,,,1,14,12.0,1420111,8.0
405000.0,,,,2,14,12.0,1420111,6.0
,,,,2,14,12.0,1420111,
,,,,2,14,12.0,1420111,
,,21243.0,,1,14,8.0,1420111,
,,,250000.0,2,14,12.0,1420111,
,,,,1,14,15.0,1420111,1.0
,,,214296.0,2,14,3.0,1420111,
,,,432244.0,1,14,8.0,1420111,
,,,,2,14,14.0,1420111,
865000.0,,,,1,14,15.0,1420111,7.0
,,21243.0,,1,14,,1420111,
,,,,2,14,12.0,1420111,
,,21243.0,,2,14,11.0,1420111,
,,21243.0,,2,14,,1420111,
,,,200000.0,1,14,6.0,1420111,9.0
,,,214296.0,2,14,6.0,1420111,
,,,,1,14,12.0,1410424,6.0
,,,,2,14,12.0,1410424,
,,,100000.0,1,14,0.0,1410424,
187500.0,,,,2,14,12.0,1410424,7.0
375000.0,,,,2,14,15.0,1410424,5.0
,,,,2,14,14.0,1410424,
,,,,1,14,,1410424,
,,,400000.0,2,14,6.0,1410424,
,,,310000.0,1,14,8.0,1410424,
,,,,1,14,12.0,1410424,
450000.0,,,,1,14,8.0,1410424,8.0
,,,,2,14,3.0,1410424,
,,,310000.0,1,14,12.0,1410424,
,,,,1,14,12.0,1410424,
,,,432402.0,2,14,0.0,1410112,
500000.0,,,,2,14,12.0,1410112,5.0
,,,,1,14,17.0,1410112,
-88.0,,,,2,14,12.0,1410112,9.0
,,,,1,14,,1410112,
800000.0,,,,1,14,12.0,1410112,7.0
1000000.0,,,,2,14,16.0,1410112,2.0
,,,,2,14,,1410112,
,,,,2,14,,1410112,
1500000.0,,,,1,14,16.0,1410112,2.0
1000000.0,,,,2,14,16.0,1410112,4.0
,,,,1,14,14.0,1410112,
800000.0,,,,2,14,15.0,1410112,4.0
50000.0,,,,2,14,14.0,1410112,2.0
410000.0,,,,2,14,13.0,1410112,5.0
,,,,1,14,,1410112,
502500.0,,,,2,14,17.0,1410814,2.0
400000.0,,,,2,14,12.0,1410814,5.0
,,,,2,14,10.0,1410814,
,,,,1,14,12.0,1410814,
,,,,2,14,,1410814,
350000.0,,,,2,14,15.0,1410814,5.0
300000.0,,,,1,14,15.0,1410814,9.0
,,,,1,14,,1410814,
375000.0,,,,2,14,9.0,1410814,7.0
500000.0,,,,1,14,12.0,1410814,9.0
,,,,2,14,13.0,1410814,
,,21243.0,,1,14,,1410814,
,,21243.0,,2,14,,1410814,
,,21243.0,,1,14,,1410814,
500000.0,,,,1,14,9.0,1410111,9.0
,,,,2,14,14.0,1410111,
,,,,1,14,12.0,1410111,9.0
500000.0,,,280000.0,2,14,8.0,1410111,9.0
700000.0,,,,2,14,12.0,1410111,9.0
,,,,2,14,12.0,1410111,
,,,,1,14,10.0,1410111,
,,,,1,14,,1410111,
,,,350000.0,1,14,10.0,1410111,
,,,214296.0,2,14,1.0,1410111,
500000.0,,,,2,14,13.0,1410111,7.0
,,,220000.0,1,14,12.0,1410111,
,,,214296.0,2,14,8.0,1410111,
500000.0,,,,1,14,17.0,1410111,3.0
,,,,1,14,12.0,1410111,
,,,,1,14,5.0,1410111,
,,,,2,14,9.0,1410111,
,,,,1,14,18.0,1410111,6.0
,,,214296.0,1,14,8.0,1410111,1.0
,,,,1,14,12.0,1410111,8.0
,,,,2,14,,1410111,
,,,,2,14,,1410111,
380000.0,,,,2,14,14.0,1410111,5.0
,,21243.0,,2,14,,1410111,
,,,,1,14,12.0,1410111,8.0
300000.0,,,,2,14,12.0,1410111,9.0
500000.0,,,,1,14,12.0,1410111,5.0
230000.0,,,,1,14,16.0,1410111,5.0
,,21243.0,,2,14,11.0,1410111,
,,,,1,14,12.0,1410111,7.0
850000.0,,,,1,14,6.0,1410111,7.0
550000.0,,,,1,14,0.0,1410111,7.0
,700000.0,,,1,14,13.0,1410113,
1400000.0,,,,2,14,17.0,1410113,3.0
,,,,2,14,,1410113,
450000.0,,,,1,14,15.0,1410113,5.0
450000.0,,,,2,14,17.0,1410113,5.0
530000.0,,,,1,14,12.0,1410113,8.0
700000.0,,,,2,14,13.0,1410113,5.0
400000.0,,,,2,14,17.0,1410113,7.0
1000000.0,,,,1,14,12.0,1410113,7.0
,,,,2,14,,1410113,
,,,,1,14,,1410113,
512000.0,,,,1,14,14.0,1410113,5.0
600000.0,,,,2,14,12.0,1410113,5.0
1600000.0,,,,2,14,17.0,1410113,2.0
,,,,2,14,13.0,1410113,
,,,,1,14,15.0,1410113,5.0
,,,,2,14,12.0,1410113,5.0
700000.0,,,,1,14,15.0,1410113,5.0
700000.0,,,,1,14,14.0,1410113,5.0
1800000.0,,,,1,14,17.0,1410113,2.0
-88.0,,,,2,14,15.0,1410113,5.0
850000.0,,,835000.0,1,14,17.0,1410113,5.0
,,,523580.0,2,14,13.0,1410113,
,,,1800000.0,1,14,17.0,1410113,
,,,800000.0,2,14,17.0,1410113,
,,,,2,14,14.0,1410113,
,,,1100000.0,1,14,17.0,1410113,
900000.0,,,,1,14,17.0,1410113,2.0
,200000.0,,,2,14,17.0,1410113,
,,,411000.0,1,14,3.0,1420126,
,,,214296.0,2,14,3.0,1420126,
,,,,2,14,17.0,1420126,7.0
,,,,1,14,16.0,1420126,
,,,,1,14,,1420126,
350000.0,,,,2,14,12.0,1420126,6.0
350000.0,,,,1,14,9.0,1420126,8.0
,,,,2,14,12.0,1420126,
,,,,1,14,12.0,1420126,
,,,,1,14,12.0,1420126,9.0
,,,,1,14,,1420126,
,,,,1,14,17.0,1420126,3.0
404000.0,,,,2,14,8.0,1420126,5.0
,,,214296.0,2,14,3.0,1420126,
650000.0,,,,1,14,10.0,1420126,6.0
,,,,2,14,6.0,1420126,
420000.0,,,,2,14,12.0,1420126,9.0
,,,,1,14,10.0,1420126,8.0
,,21243.0,,2,14,,1420126,
,,21243.0,,1,14,,1420126,
,,,,2,14,12.0,1420126,
,,,400000.0,1,14,3.0,1420126,
,,,200000.0,1,14,0.0,1420214,
,,,200000.0,2,14,5.0,1420214,
1000000.0,,,,1,14,12.0,1420214,6.0
1000000.0,,,,1,14,11.0,1420214,6.0
600000.0,,,,2,14,12.0,1420214,3.0
,,,,2,14,15.0,1420214,
,,21243.0,,1,14,,1420214,
700000.0,,,,1,14,8.0,1420214,7.0
,,,,2,14,5.0,1420214,
,,,,2,14,12.0,1420214,5.0
,,,,1,14,,1420214,
,,,214000.0,1,14,1.0,1420214,
,,,,1,14,8.0,1420214,
500000.0,,,214000.0,2,14,12.0,1420214,5.0
-88.0,,,,2,14,16.0,1420214,3.0
,,,240000.0,2,14,2.0,1420214,
150000.0,,,103000.0,2,14,15.0,1420214,4.0
700000.0,,,,1,14,12.0,1410112,5.0
,,,,2,14,14.0,1410112,
,,,150000.0,2,14,17.0,1410112,
450000.0,,,,1,14,13.0,1410112,5.0
,,,,1,14,17.0,1410112,
600000.0,,,,1,14,17.0,1410112,3.0
1200000.0,,,1000000.0,1,14,12.0,1410112,2.0
,,,214296.0,2,14,12.0,1410112,
700000.0,,,,2,14,17.0,1410112,2.0
,,,,2,14,,1410112,
,,,430000.0,2,14,0.0,1410112,
,,,,1,14,8.0,1410112,
,,,,2,14,10.0,1410112,9.0
,,,,2,14,15.0,1410112,7.0
600000.0,,,,1,14,12.0,1420424,8.0
,,,,2,14,12.0,1420424,
,,21243.0,,2,14,,1420424,
,,,,2,14,16.0,1420424,1.0
,,,,1,14,15.0,1420424,1.0
,,,,2,14,12.0,1420424,
600000.0,,,,1,14,10.0,1420424,8.0
,,,,1,14,10.0,1420424,
,,,,2,14,,1420424,
,,,,2,14,15.0,1420424,6.0
,,,,1,14,12.0,1420424,7.0
,,,214296.0,2,14,0.0,1420424,
,,,,1,14,8.0,1420424,6.0
700000.0,,,,2,14,12.0,1420424,6.0
,,,,1,14,12.0,1420424,
,,,,1,14,,1420424,
,,,450000.0,1,14,11.0,1410414,
1000000.0,,,,1,14,15.0,1410414,3.0
,,,,1,14,12.0,1410414,
,,,,2,14,9.0,1410414,
,,,,2,14,7.0,1410414,
,,,625000.0,1,14,7.0,1410414,
400000.0,,,1000000.0,1,14,12.0,1410414,5.0
,,,396000.0,2,14,17.0,1410414,
,,,214296.0,2,14,11.0,1410414,
,,,214296.0,2,14,12.0,1410414,
,,,208000.0,2,14,7.0,1410112,
,,,294000.0,1,14,6.0,1410112,
,-88.0,,,1,14,8.0,1410112,
-88.0,,,,2,14,8.0,1410112,5.0
,,,,1,14,,1410112,9.0
,,,,1,14,9.0,1410112,
,,,,2,14,,1410112,
,,,,2,14,,1410112,
,,,,1,14,,1410112,
600000.0,,,,2,14,12.0,1410112,3.0
,,,350000.0,1,14,12.0,1410112,
500000.0,,,,1,14,12.0,1410112,8.0
500000.0,,,,2,14,12.0,1410112,5.0
,,,,2,14,10.0,1410112,
,,,,2,14,,1410112,
,,,,1,14,,1410112,
,,,,2,14,8.0,1410112,9.0
,,,,2,14,13.0,1410112,2.0
,,,,2,14,13.0,1410112,
500000.0,,,,2,14,12.0,1410112,5.0
,,,,2,14,10.0,1410112,
,,,,2,14,,1410112,
870000.0,,,,1,14,12.0,1420416,3.0
,,,,2,14,,1420416,
500000.0,,,,1,14,12.0,1420416,8.0
500000.0,,,,2,14,17.0,1420416,2.0
,,21243.0,,2,14,,1420416,
405000.0,,,,2,14,12.0,1420416,9.0
0.0,,,,1,14,12.0,1420416,9.0
,,,,1,14,13.0,1420416,
,,,300000.0,1,14,5.0,1420416,
,,,,2,14,6.0,1420416,
400000.0,,,,2,14,12.0,1420416,5.0
,,,,1,14,12.0,1420416,7.0
405000.0,,,,2,14,12.0,1420416,5.0
,,,,2,14,13.0,1420416,
,,21243.0,,2,14,,1420416,
,,21243.0,,1,14,,1420416,
0.0,,,,1,14,10.0,1420416,9.0
450000.0,,,,2,14,10.0,1420416,9.0
,,,,2,14,,1420416,
,,,,2,14,,1420416,
,,,214296.0,2,14,5.0,1420416,
,,,214296.0,1,14,7.0,1420416,
,,,,2,14,8.0,1420416,
,,,190000.0,2,14,7.0,1420416,
150000.0,,,,2,14,12.0,1420416,5.0
500000.0,,,,1,14,14.0,1420416,8.0
,,21243.0,,2,14,,1420416,
,,21243.0,,2,14,,1420416,
,,,,2,14,13.0,1420416,5.0
500000.0,,,,1,14,8.0,1420416,5.0
,,21243.0,,2,14,,1420416,
,,21243.0,,2,14,,1420416,
500000.0,,,,1,14,12.0,1420416,8.0
,,,,2,14,12.0,1420416,
,,,,1,14,12.0,1420416,
500000.0,,,,1,14,9.0,1420416,6.0
,,,,1,14,16.0,1420416,7.0
,,,,1,14,10.0,1420416,
500000.0,,,,2,14,12.0,1420416,5.0
,,,,1,14,9.0,1420416,
,,,214296.0,1,14,6.0,1420416,
,,,241296.0,2,14,0.0,1410624,
,,,,1,14,8.0,1410624,6.0
,,,214296.0,1,14,10.0,1410624,
,,,,2,14,8.0,1410624,
,,,,1,14,8.0,1410624,
,,,,1,14,,1410624,
,,,,2,14,6.0,1410624,
,,,,1,14,6.0,1410624,6.0
,,21243.0,,2,14,9.0,1410624,
,,21243.0,,1,14,,1410624,
,,21243.0,,1,14,,1410624,
,,,,2,14,12.0,1410624,
,,,,2,14,17.0,1410624,
,,,,1,14,17.0,1410624,
,,,,2,14,6.0,1410624,
,,,,2,14,8.0,1410624,
650000.0,,,,2,14,12.0,1410111,5.0
,,,,1,14,12.0,1410111,7.0
,,,,1,14,12.0,1410111,
,,,,1,14,,1410111,
560000.0,,,,2,14,12.0,1410111,3.0
600000.0,,,,1,14,12.0,1410111,9.0
,,,,2,14,,1410111,
,,,,2,14,8.0,1410111,
,,,,1,14,11.0,1410111,
,,,,2,14,16.0,1410111,
500000.0,,,,1,14,8.0,1410111,5.0
,,,214000.0,2,14,6.0,1410111,
,,,214000.0,2,14,3.0,1410111,
250000.0,,,,2,14,12.0,1420416,9.0
,,,,1,14,13.0,1420416,
,,,,1,14,11.0,1420416,
1200000.0,,,,1,14,19.0,1420416,2.0
700000.0,,,,1,14,8.0,1420416,7.0
,,,,2,14,10.0,1420416,
,,,,1,14,10.0,1420416,7.0
,,,,2,14,12.0,1420416,
,,,,1,14,8.0,1420416,
,,,,2,14,,1420416,
120000.0,,,,2,14,10.0,1420416,5.0
120000.0,,,,2,14,0.0,1420416,9.0
,,21243.0,,2,14,,1420416,
50000.0,,,,2,14,17.0,1420416,9.0
550000.0,,,,1,14,12.0,1420416,7.0
,,,,2,14,17.0,1420416,
460000.0,,,,1,14,2.0,1420416,9.0
,,,,2,14,8.0,1420416,
700000.0,,,,1,14,12.0,1410112,8.0
500000.0,,,,2,14,12.0,1410112,3.0
300000.0,,,,2,14,15.0,1410112,3.0
,,,,1,14,15.0,1410112,8.0
,,,,1,14,,1410112,
,,,214296.0,1,14,12.0,1410112,
300000.0,,,,2,14,17.0,1410112,9.0
,,21243.0,,2,14,,1410112,
600000.0,,,,2,14,17.0,1410113,2.0
600000.0,,,,2,14,13.0,1410113,4.0
1300000.0,,,,1,14,15.0,1410113,2.0
,,,328000.0,2,14,17.0,1410113,
,,,,2,14,11.0,1410113,
,,,,1,14,16.0,1410113,
1300000.0,,,,2,14,16.0,1410113,2.0
,,,,1,14,14.0,1410113,
700000.0,,,,2,14,17.0,1410113,4.0
,,,,1,14,16.0,1410113,7.0
650000.0,,,,2,14,15.0,1410113,3.0
292000.0,,,,1,14,14.0,1410113,5.0
,,,,1,14,8.0,1410113,
700000.0,,,,1,14,17.0,1410112,5.0
800000.0,,,,2,14,17.0,1410112,5.0
,,,250000.0,2,14,12.0,1410112,
1700000.0,,,,1,14,16.0,1410112,0.0
,,,,2,14,15.0,1410112,
,,,,2,14,,1410112,
,,,,1,14,14.0,1410112,
,,,214296.0,2,14,6.0,1410112,
,,,,1,14,12.0,1410112,
,,,214296.0,1,14,10.0,1410112,
,,,,1,14,17.0,1410112,
,,,214300.0,1,14,6.0,1420214,8.0
,,,214300.0,2,14,6.0,1420214,
500000.0,,,,2,14,4.0,1420214,5.0
200000.0,,,,2,14,12.0,1420214,9.0
,,21243.0,,1,14,,1420214,
,,,215000.0,2,14,0.0,1420214,
,,,,1,14,12.0,1420214,
400000.0,,,,1,14,12.0,1420214,7.0
,,,214296.0,1,14,8.0,1420214,
,,,530927.0,2,14,16.0,1420214,
800000.0,,,,1,14,16.0,1420214,2.0
,,,,1,14,9.0,1420214,
,,,214296.0,2,14,3.0,1410624,
,,,290000.0,1,14,10.0,1410624,
600000.0,,,,1,14,12.0,1410624,5.0
,,,,1,14,0.0,1410624,
,,,,2,14,12.0,1410624,
250000.0,,,,2,14,7.0,1410624,9.0
0.0,,,,1,14,9.0,1410624,8.0
550000.0,,,,2,14,12.0,1410624,5.0
,,,214296.0,1,14,7.0,1410624,6.0
,,,214296.0,2,14,3.0,1410624,7.0
640000.0,,,,2,14,14.0,1410624,5.0
,,,,1,14,10.0,1410624,
,,,,2,14,,1410624,
,,21243.0,,1,14,,1410624,
,,,241296.0,2,14,10.0,1410624,
500000.0,,,219000.0,1,14,9.0,1410624,9.0
0.0,,,,1,14,14.0,1410624,9.0
,,,,1,14,,1410624,
600000.0,,,,2,14,12.0,1410624,3.0
,,,,1,14,12.0,1410624,1.0
,,,,2,14,11.0,1410624,6.0
600000.0,,,,1,14,9.0,1410624,8.0
,,,,2,14,12.0,1410624,
,,,,1,14,,1410624,
,,,,2,14,6.0,1410624,6.0
,,,,2,14,6.0,1410121,5.0
,,,,1,14,9.0,1410121,6.0
,,,,1,14,13.0,1410121,
,,,,2,14,12.0,1410121,
,,21243.0,,1,14,,1410121,
,,,,1,14,1.0,1410121,7.0
0.0,,,,1,14,12.0,1410121,7.0
750000.0,,,,2,14,16.0,1410121,3.0
,,21243.0,,2,14,,1410121,
,,,,2,14,2.0,1410121,
650000.0,,,,1,14,14.0,1410121,5.0
,,,,2,14,16.0,1410121,
,,,214296.0,1,14,10.0,1410121,
,,,250000.0,2,14,6.0,1410121,
,,,,1,14,16.0,1410112,
600000.0,,,,1,14,17.0,1410112,5.0
1000000.0,,,,2,14,17.0,1410112,1.0
,,,,2,14,15.0,1410112,
650000.0,,,,1,14,15.0,1410112,3.0
700000.0,,,,1,14,10.0,1410112,7.0
600000.0,,,,1,14,12.0,1410112,8.0
,,,214296.0,2,14,7.0,1410112,
,,,300000.0,1,14,8.0,1410112,8.0
,,,214296.0,2,14,10.0,1410112,
,,,,1,14,14.0,1410112,
,,,,1,14,10.0,1410112,9.0
300000.0,,,,1,14,16.0,1410112,8.0
1400000.0,,,,1,14,10.0,1410112,1.0
400000.0,,,,1,14,17.0,1410112,8.0
,,,,2,14,12.0,1410112,4.0
1000000.0,,,,1,14,17.0,1410112,1.0
,,,,1,14,12.0,1410112,
,,,400000.0,2,14,17.0,1410112,
,,,,1,14,8.0,1410111,6.0
500000.0,,,,2,14,12.0,1410111,5.0
,,,,1,14,15.0,1410111,
,,,,2,14,,1410111,
,,,,1,14,9.0,1410111,9.0
,,,,2,14,0.0,1410111,
,,,,2,14,12.0,1410111,
,,,,1,14,9.0,1410111,6.0
,,21243.0,,1,14,,1410111,
,,21243.0,,1,14,,1410111,
,,,,1,14,12.0,1410111,5.0
,,,,2,14,12.0,1410111,
,,,,2,14,,1410111,
,200000.0,,,2,14,4.0,1410111,
,,,,1,14,2.0,1410111,6.0
,,21243.0,,1,14,,1410111,
,,,,1,14,12.0,1410111,7.0
,,,,2,14,0.0,1410111,
,100000.0,,,2,14,8.0,1420416,
650000.0,,,,1,14,12.0,1420416,7.0
404000.0,,,,1,14,12.0,1420416,7.0
400000.0,,,,2,14,12.0,1420416,5.0
,,21243.0,,2,14,,1420416,
,,,214966.0,2,14,8.0,1420416,
,,,,1,14,8.0,1420416,
,,,214296.0,2,14,8.0,1420416,
500000.0,,,,1,14,12.0,1420416,4.0
,,,1300000.0,1,14,19.0,1420416,
,,,514966.0,2,14,20.0,1420416,
900000.0,,,,1,14,16.0,1420416,2.0
826000.0,,,,2,14,17.0,1420416,2.0
1650000.0,,,,1,14,15.0,1420416,3.0
,,,214296.0,2,14,8.0,1420416,
,,,,2,14,9.0,1420416,
,,,,1,14,,1420416,
,,,,1,14,17.0,1420416,
500000.0,,,,2,14,12.0,1420416,4.0
,,,700000.0,1,14,6.0,1420416,
250000.0,,,,2,14,15.0,1420416,5.0
,,,,1,14,15.0,1420416,5.0
,,,,2,14,14.0,1420416,
500000.0,,,,2,14,12.0,1420416,5.0
,,,,1,14,,1420416,
700000.0,,,,1,14,15.0,1410112,1.0
,,,400000.0,1,14,16.0,1410112,
,,,300000.0,2,14,16.0,1410112,
,,,,1,14,17.0,1410112,5.0
,,,214296.0,2,14,17.0,1410112,2.0
500000.0,,,,1,14,15.0,1410112,6.0
600000.0,,,,1,14,13.0,1410112,4.0
,,,,1,14,16.0,1410112,
,,,950000.0,2,14,10.0,1410112,
,,,,1,14,17.0,1410112,5.0
,,,,2,14,17.0,1410112,9.0
,,,,1,14,4.0,1410112,5.0
,,,,2,14,1.0,1410112,
500000.0,,,,1,14,13.0,1410112,4.0
500000.0,,,,2,14,13.0,1410112,5.0
,,,,2,14,,1410112,
,,,,2,14,,1410112,
485000.0,,,,2,14,15.0,1410112,3.0
,,,214296.0,2,14,4.0,1410112,
,,,,2,14,13.0,1410112,
1100000.0,,,,2,14,17.0,1410112,2.0
,,,,1,14,,1410112,
,,,500000.0,1,14,6.0,1410112,
,,,250000.0,2,14,10.0,1410112,
,,,,2,14,12.0,1410112,
900000.0,,,,1,14,12.0,1410112,5.0
,,,,1,14,,1410112,
,,,,1,14,,1410112,
,,,,2,14,,1410112,
430000.0,,,420000.0,1,14,15.0,1410112,1.0
1500000.0,,,,1,14,12.0,1410112,5.0
,,,,2,14,8.0,1410112,
600000.0,,,,2,14,13.0,1410112,3.0
,,,,2,14,14.0,1410112,
,,,,2,14,7.0,1410314,
,,,214296.0,1,14,7.0,1410314,
,,,,2,14,12.0,1410314,9.0
,,,,1,14,9.0,1410314,
500000.0,,,,1,14,7.0,1410314,7.0
,,,220000.0,1,14,0.0,1410314,
,,,214296.0,2,14,4.0,1410314,
500000.0,,,,1,14,10.0,1410314,9.0
,,,,2,14,6.0,1410314,
,,,200000.0,1,14,6.0,1410314,
,,,200000.0,1,14,12.0,1410314,6.0
,,,200000.0,2,14,12.0,1410314,
,,,,2,14,16.0,1410314,2.0
,,,,1,14,16.0,1410314,
,,,,2,14,,1410314,
,,,,2,14,,1410314,
,,,214296.0,1,14,8.0,1410714,
316090.0,,,,2,14,12.0,1410714,9.0
,,,,2,14,15.0,1410714,
,,,,2,14,8.0,1410714,
450000.0,,,,1,14,5.0,1410714,9.0
,,,,1,14,16.0,1410714,
,,,,1,14,4.0,1410714,7.0
600000.0,,,,2,14,15.0,1410714,3.0
,,,,1,14,,1410714,
,,,,1,14,,1410714,
,,,,1,14,,1410714,
,,,,2,14,11.0,1410714,5.0
,,,214292.0,2,14,3.0,1410714,
800000.0,,,,1,14,12.0,1410714,3.0
,,,,2,14,12.0,1410714,
,,,,2,14,,1410714,
,,,,2,14,,1410714,
0.0,,,950000.0,1,14,19.0,1410113,2.0
,,,,2,14,15.0,1410113,
-88.0,,,,2,14,20.0,1410113,2.0
,,,,1,14,15.0,1410113,
,,,,1,14,14.0,1410113,
,,,2900000.0,2,14,21.0,1410113,2.0
